ID,DATETIME,rho,X
100017877,2022-01-14 21:00:00,ENTITY01,31
100017878,2022-01-14 22:00:00,ENTITY01,59
100017879,2022-01-14 23:00:00,ENTITY01,68
100017880,2022-01-15 00:00:00,ENTITY01,88
100017881,2022-01-15 01:00:00,ENTITY01,42
100017882,2022-01-15 02:00:00,ENTITY01,0
100017883,2022-01-15 03:00:00,ENTITY01,32
100017884,2022-01-15 04:00:00,ENTITY01,24
100017885,2022-01-15 05:00:00,ENTITY01,36
100017886,2022-01-15 06:00:00,ENTITY01,77
100017887,2022-01-15 07:00:00,ENTITY01,53
100017888,2022-01-15 08:00:00,ENTITY01,68
100017889,2022-01-15 09:00:00,ENTITY01,74
100017890,2022-01-15 10:00:00,ENTITY01,60
100017891,2022-01-15 11:00:00,ENTITY01,27
100017892,2022-01-15 12:00:00,ENTITY01,83
100017893,2022-01-15 13:00:00,ENTITY01,25
100017894,2022-01-15 14:00:00,ENTITY01,1
100017895,2022-01-15 15:00:00,ENTITY01,47
100017896,2022-01-15 16:00:00,ENTITY01,90
100017897,2022-01-15 17:00:00,ENTITY01,12
100017898,2022-01-15 18:00:00,ENTITY01,69
100017899,2022-01-15 19:00:00,ENTITY01,3
100017900,2022-01-15 20:00:00,ENTITY01,16
100017901,2022-01-15 21:00:00,ENTITY01,6
100017902,2022-01-15 22:00:00,ENTITY01,16
100017903,2022-01-15 23:00:00,ENTITY01,20
100017904,2022-01-16 00:00:00,ENTITY01,94
100017905,2022-01-16 01:00:00,ENTITY01,92
100017906,2022-01-16 02:00:00,ENTITY01,13
100017907,2022-01-16 03:00:00,ENTITY01,18
100017908,2022-01-16 04:00:00,ENTITY01,44
100017909,2022-01-16 05:00:00,ENTITY01,73
100017910,2022-01-16 06:00:00,ENTITY01,87
100017911,2022-01-16 07:00:00,ENTITY01,82
100017912,2022-01-16 08:00:00,ENTITY01,53
100017913,2022-01-16 09:00:00,ENTITY01,79
100017914,2022-01-16 10:00:00,ENTITY01,23
100017915,2022-01-16 11:00:00,ENTITY01,59
100017916,2022-01-16 12:00:00,ENTITY01,23
100017917,2022-01-16 13:00:00,ENTITY01,45
100017918,2022-01-16 14:00:00,ENTITY01,62
100017919,2022-01-16 15:00:00,ENTITY01,63
100017920,2022-01-16 16:00:00,ENTITY01,77
100017921,2022-01-16 17:00:00,ENTITY01,63
100017922,2022-01-16 18:00:00,ENTITY01,8
100017923,2022-01-16 19:00:00,ENTITY01,51
100017924,2022-01-16 20:00:00,ENTITY01,95
100017925,2022-01-16 21:00:00,ENTITY01,8
100017926,2022-01-16 22:00:00,ENTITY01,21
100017927,2022-01-16 23:00:00,ENTITY01,50
100017928,2022-01-17 00:00:00,ENTITY01,98
100017929,2022-01-17 01:00:00,ENTITY01,85
100017930,2022-01-17 02:00:00,ENTITY01,88
100017931,2022-01-17 03:00:00,ENTITY01,63
100017932,2022-01-17 04:00:00,ENTITY01,57
100017933,2022-01-17 05:00:00,ENTITY01,57
100017934,2022-01-17 06:00:00,ENTITY01,83
100017935,2022-01-17 07:00:00,ENTITY01,66
100017936,2022-01-17 08:00:00,ENTITY01,14
100017937,2022-01-17 09:00:00,ENTITY01,74
100017938,2022-01-17 10:00:00,ENTITY01,27
100017939,2022-01-17 11:00:00,ENTITY01,95
100017940,2022-01-17 12:00:00,ENTITY01,12
100017941,2022-01-17 13:00:00,ENTITY01,32
100017942,2022-01-17 14:00:00,ENTITY01,35
100017943,2022-01-17 15:00:00,ENTITY01,80
100017944,2022-01-17 16:00:00,ENTITY01,80
100017945,2022-01-17 17:00:00,ENTITY01,53
100017946,2022-01-17 18:00:00,ENTITY01,23
100017947,2022-01-17 19:00:00,ENTITY01,42
100017948,2022-01-17 20:00:00,ENTITY01,43
100017949,2022-01-17 21:00:00,ENTITY01,93
100017950,2022-01-17 22:00:00,ENTITY01,77
100017951,2022-01-17 23:00:00,ENTITY01,38
100017952,2022-01-18 00:00:00,ENTITY01,16
100017953,2022-01-18 01:00:00,ENTITY01,21
100017954,2022-01-18 02:00:00,ENTITY01,84
100017955,2022-01-18 03:00:00,ENTITY01,31
100017956,2022-01-18 04:00:00,ENTITY01,79
100017957,2022-01-18 05:00:00,ENTITY01,49
100017958,2022-01-18 06:00:00,ENTITY01,7
100017959,2022-01-18 07:00:00,ENTITY01,86
100017960,2022-01-18 08:00:00,ENTITY01,23
100017961,2022-01-18 09:00:00,ENTITY01,25
100017962,2022-01-18 10:00:00,ENTITY01,18
100017963,2022-01-18 11:00:00,ENTITY01,74
100017964,2022-01-18 12:00:00,ENTITY01,3
100017965,2022-01-18 13:00:00,ENTITY01,13
100017966,2022-01-18 14:00:00,ENTITY01,39
100017967,2022-01-18 15:00:00,ENTITY01,5
100017968,2022-01-18 16:00:00,ENTITY01,57
100017969,2022-01-18 17:00:00,ENTITY01,12
100017970,2022-01-18 18:00:00,ENTITY01,52
100017971,2022-01-18 19:00:00,ENTITY01,50
100017972,2022-01-18 20:00:00,ENTITY01,7
100017973,2022-01-18 21:00:00,ENTITY01,99
100017974,2022-01-18 22:00:00,ENTITY01,7
100017975,2022-01-18 23:00:00,ENTITY01,59
100017976,2022-01-19 00:00:00,ENTITY01,55
100017977,2022-01-19 01:00:00,ENTITY01,21
100017978,2022-01-19 02:00:00,ENTITY01,53
100017979,2022-01-19 03:00:00,ENTITY01,34
100017980,2022-01-19 04:00:00,ENTITY01,66
100017981,2022-01-19 05:00:00,ENTITY01,67
100017982,2022-01-19 06:00:00,ENTITY01,68
100017983,2022-01-19 07:00:00,ENTITY01,76
100017984,2022-01-19 08:00:00,ENTITY01,61
100017985,2022-01-19 09:00:00,ENTITY01,4
100017986,2022-01-19 10:00:00,ENTITY01,52
100017987,2022-01-19 11:00:00,ENTITY01,68
100017988,2022-01-19 12:00:00,ENTITY01,52
100017989,2022-01-19 13:00:00,ENTITY01,22
100017990,2022-01-19 14:00:00,ENTITY01,71
100017991,2022-01-19 15:00:00,ENTITY01,43
100017992,2022-01-19 16:00:00,ENTITY01,74
100017993,2022-01-19 17:00:00,ENTITY01,43
100017994,2022-01-19 18:00:00,ENTITY01,27
100017995,2022-01-19 19:00:00,ENTITY01,41
100017996,2022-01-19 20:00:00,ENTITY01,23
100017997,2022-01-19 21:00:00,ENTITY01,90
100017998,2022-01-19 22:00:00,ENTITY01,44
100017999,2022-01-19 23:00:00,ENTITY01,8
100018000,2022-01-20 00:00:00,ENTITY01,90
100018001,2022-01-20 01:00:00,ENTITY01,95
100018002,2022-01-20 02:00:00,ENTITY01,38
100018003,2022-01-20 03:00:00,ENTITY01,60
100018004,2022-01-20 04:00:00,ENTITY01,57
100018005,2022-01-20 05:00:00,ENTITY01,39
100018006,2022-01-20 06:00:00,ENTITY01,23
100018007,2022-01-20 07:00:00,ENTITY01,47
100018008,2022-01-20 08:00:00,ENTITY01,96
100018009,2022-01-20 09:00:00,ENTITY01,39
100018010,2022-01-20 10:00:00,ENTITY01,67
100018011,2022-01-20 11:00:00,ENTITY01,58
100018012,2022-01-20 12:00:00,ENTITY01,62
100018013,2022-01-20 13:00:00,ENTITY01,30
100018014,2022-01-20 14:00:00,ENTITY01,72
100018015,2022-01-20 15:00:00,ENTITY01,12
100018016,2022-01-20 16:00:00,ENTITY01,9
100018017,2022-01-20 17:00:00,ENTITY01,34
100018018,2022-01-20 18:00:00,ENTITY01,94
100018019,2022-01-20 19:00:00,ENTITY01,21
100018020,2022-01-20 20:00:00,ENTITY01,6
100018021,2022-01-20 21:00:00,ENTITY01,4
100018022,2022-01-20 22:00:00,ENTITY01,40
100018023,2022-01-20 23:00:00,ENTITY01,91
100018024,2022-01-21 00:00:00,ENTITY01,96
100018025,2022-01-21 01:00:00,ENTITY01,89
100018026,2022-01-21 02:00:00,ENTITY01,66
100018027,2022-01-21 03:00:00,ENTITY01,32
100018028,2022-01-21 04:00:00,ENTITY01,65
100018029,2022-01-21 05:00:00,ENTITY01,12
100018030,2022-01-21 06:00:00,ENTITY01,9
100018031,2022-01-21 07:00:00,ENTITY01,64
100018032,2022-01-21 08:00:00,ENTITY01,62
100018033,2022-01-21 09:00:00,ENTITY01,69
100018034,2022-01-21 10:00:00,ENTITY01,5
100018035,2022-01-21 11:00:00,ENTITY01,15
100018036,2022-01-21 12:00:00,ENTITY01,85
100018037,2022-01-21 13:00:00,ENTITY01,6
100018038,2022-01-21 14:00:00,ENTITY01,11
100018039,2022-01-21 15:00:00,ENTITY01,42
100018040,2022-01-21 16:00:00,ENTITY01,43
100018041,2022-01-21 17:00:00,ENTITY01,42
100018042,2022-01-21 18:00:00,ENTITY01,94
100018043,2022-01-21 19:00:00,ENTITY01,8
100018044,2022-01-21 20:00:00,ENTITY01,2
100018045,2022-01-21 21:00:00,ENTITY01,34
100018046,2022-01-21 22:00:00,ENTITY01,70
100018047,2022-01-21 23:00:00,ENTITY01,77
100018048,2022-01-22 00:00:00,ENTITY01,96
100018049,2022-01-22 01:00:00,ENTITY01,45
100018050,2022-01-22 02:00:00,ENTITY01,21
100018051,2022-01-22 03:00:00,ENTITY01,85
100018052,2022-01-22 04:00:00,ENTITY01,57
100018053,2022-01-22 05:00:00,ENTITY01,35
100018054,2022-01-22 06:00:00,ENTITY01,86
100018055,2022-01-22 07:00:00,ENTITY01,90
100018056,2022-01-22 08:00:00,ENTITY01,75
100018057,2022-01-22 09:00:00,ENTITY01,15
100018058,2022-01-22 10:00:00,ENTITY01,48
100018059,2022-01-22 11:00:00,ENTITY01,67
100018060,2022-01-22 12:00:00,ENTITY01,64
100018061,2022-01-22 13:00:00,ENTITY01,88
100018062,2022-01-22 14:00:00,ENTITY01,40
100018063,2022-01-22 15:00:00,ENTITY01,54
100018064,2022-01-22 16:00:00,ENTITY01,39
100018065,2022-01-22 17:00:00,ENTITY01,86
100018066,2022-01-22 18:00:00,ENTITY01,33
100018067,2022-01-22 19:00:00,ENTITY01,30
100018068,2022-01-22 20:00:00,ENTITY01,10
100018069,2022-01-22 21:00:00,ENTITY01,72
100018070,2022-01-22 22:00:00,ENTITY01,21
100018071,2022-01-22 23:00:00,ENTITY01,62
100018072,2022-01-23 00:00:00,ENTITY01,6
100018073,2022-01-23 01:00:00,ENTITY01,51
100018074,2022-01-23 02:00:00,ENTITY01,53
100018075,2022-01-23 03:00:00,ENTITY01,89
100018076,2022-01-23 04:00:00,ENTITY01,62
100018077,2022-01-23 05:00:00,ENTITY01,27
100018078,2022-01-23 06:00:00,ENTITY01,18
100018079,2022-01-23 07:00:00,ENTITY01,53
100018080,2022-01-23 08:00:00,ENTITY01,33
100018081,2022-01-23 09:00:00,ENTITY01,24
100018082,2022-01-23 10:00:00,ENTITY01,34
100018083,2022-01-23 11:00:00,ENTITY01,45
100018084,2022-01-23 12:00:00,ENTITY01,51
100018085,2022-01-23 13:00:00,ENTITY01,64
100018086,2022-01-23 14:00:00,ENTITY01,90
100018087,2022-01-23 15:00:00,ENTITY01,37
100018088,2022-01-23 16:00:00,ENTITY01,26
100018089,2022-01-23 17:00:00,ENTITY01,59
100018090,2022-01-23 18:00:00,ENTITY01,88
100018091,2022-01-23 19:00:00,ENTITY01,29
100018092,2022-01-23 20:00:00,ENTITY01,55
100018093,2022-01-23 21:00:00,ENTITY01,26
100018094,2022-01-23 22:00:00,ENTITY01,65
100018095,2022-01-23 23:00:00,ENTITY01,86
100018096,2022-01-24 00:00:00,ENTITY01,48
100018097,2022-01-24 01:00:00,ENTITY01,72
100018098,2022-01-24 02:00:00,ENTITY01,99
100018099,2022-01-24 03:00:00,ENTITY01,14
100018100,2022-01-24 04:00:00,ENTITY01,16
100018101,2022-01-24 05:00:00,ENTITY01,11
100018102,2022-01-24 06:00:00,ENTITY01,58
100018103,2022-01-24 07:00:00,ENTITY01,2
100018104,2022-01-24 08:00:00,ENTITY01,50
100018105,2022-01-24 09:00:00,ENTITY01,57
100018106,2022-01-24 10:00:00,ENTITY01,92
100018107,2022-01-24 11:00:00,ENTITY01,75
100018108,2022-01-24 12:00:00,ENTITY01,21
100018109,2022-01-24 13:00:00,ENTITY01,51
100018110,2022-01-24 14:00:00,ENTITY01,95
100018111,2022-01-24 15:00:00,ENTITY01,81
100018112,2022-01-24 16:00:00,ENTITY01,88
100018113,2022-01-24 17:00:00,ENTITY01,27
100018114,2022-01-24 18:00:00,ENTITY01,44
100018115,2022-01-24 19:00:00,ENTITY01,33
100018116,2022-01-24 20:00:00,ENTITY01,35
100018117,2022-01-24 21:00:00,ENTITY01,14
100018118,2022-01-24 22:00:00,ENTITY01,57
100018119,2022-01-24 23:00:00,ENTITY01,92
100018120,2022-01-25 00:00:00,ENTITY01,94
100018121,2022-01-25 01:00:00,ENTITY01,34
100018122,2022-01-25 02:00:00,ENTITY01,52
100018123,2022-01-25 03:00:00,ENTITY01,91
100018124,2022-01-25 04:00:00,ENTITY01,19
100018125,2022-01-25 05:00:00,ENTITY01,10
100018126,2022-01-25 06:00:00,ENTITY01,92
100018127,2022-01-25 07:00:00,ENTITY01,96
100018128,2022-01-25 08:00:00,ENTITY01,96
100018129,2022-01-25 09:00:00,ENTITY01,88
100018130,2022-01-25 10:00:00,ENTITY01,76
100018131,2022-01-25 11:00:00,ENTITY01,6
100018132,2022-01-25 12:00:00,ENTITY01,50
100018133,2022-01-25 13:00:00,ENTITY01,8
100018134,2022-01-25 14:00:00,ENTITY01,42
100018135,2022-01-25 15:00:00,ENTITY01,20
100018136,2022-01-25 16:00:00,ENTITY01,17
100018137,2022-01-25 17:00:00,ENTITY01,70
100018138,2022-01-25 18:00:00,ENTITY01,92
100018139,2022-01-25 19:00:00,ENTITY01,6
100018140,2022-01-25 20:00:00,ENTITY01,23
100018141,2022-01-25 21:00:00,ENTITY01,62
100018142,2022-01-25 22:00:00,ENTITY01,71
100018143,2022-01-25 23:00:00,ENTITY01,64
100018144,2022-01-26 00:00:00,ENTITY01,30
100018145,2022-01-26 01:00:00,ENTITY01,43
100018146,2022-01-26 02:00:00,ENTITY01,86
100018147,2022-01-26 03:00:00,ENTITY01,60
100018148,2022-01-26 04:00:00,ENTITY01,12
100018149,2022-01-26 05:00:00,ENTITY01,14
100018150,2022-01-26 06:00:00,ENTITY01,87
100018151,2022-01-26 07:00:00,ENTITY01,63
100018152,2022-01-26 08:00:00,ENTITY01,72
100018153,2022-01-26 09:00:00,ENTITY01,59
100018154,2022-01-26 10:00:00,ENTITY01,56
100018155,2022-01-26 11:00:00,ENTITY01,47
100018156,2022-01-26 12:00:00,ENTITY01,53
100018157,2022-01-26 13:00:00,ENTITY01,66
100018158,2022-01-26 14:00:00,ENTITY01,92
100018159,2022-01-26 15:00:00,ENTITY01,61
100018160,2022-01-26 16:00:00,ENTITY01,97
100018161,2022-01-26 17:00:00,ENTITY01,25
100018162,2022-01-26 18:00:00,ENTITY01,74
100018163,2022-01-26 19:00:00,ENTITY01,16
100018164,2022-01-26 20:00:00,ENTITY01,10
100018165,2022-01-26 21:00:00,ENTITY01,25
100018166,2022-01-26 22:00:00,ENTITY01,5
100018167,2022-01-26 23:00:00,ENTITY01,96
100018168,2022-01-27 00:00:00,ENTITY01,3
100018169,2022-01-27 01:00:00,ENTITY01,91
100018170,2022-01-27 02:00:00,ENTITY01,8
100018171,2022-01-27 03:00:00,ENTITY01,22
100018172,2022-01-27 04:00:00,ENTITY01,30
100018173,2022-01-27 05:00:00,ENTITY01,74
100018174,2022-01-27 06:00:00,ENTITY01,80
100018175,2022-01-27 07:00:00,ENTITY01,73
100018176,2022-01-27 08:00:00,ENTITY01,88
100018177,2022-01-27 09:00:00,ENTITY01,65
100018178,2022-01-27 10:00:00,ENTITY01,7
100018179,2022-01-27 11:00:00,ENTITY01,29
100018180,2022-01-27 12:00:00,ENTITY01,44
100018181,2022-01-27 13:00:00,ENTITY01,70
100018182,2022-01-27 14:00:00,ENTITY01,78
100018183,2022-01-27 15:00:00,ENTITY01,38
100018184,2022-01-27 16:00:00,ENTITY01,24
100018185,2022-01-27 17:00:00,ENTITY01,67
100018186,2022-01-27 18:00:00,ENTITY01,1
100018187,2022-01-27 19:00:00,ENTITY01,10
100018188,2022-01-27 20:00:00,ENTITY01,8
100018189,2022-01-27 21:00:00,ENTITY01,97
100018190,2022-01-27 22:00:00,ENTITY01,79
100018191,2022-01-27 23:00:00,ENTITY01,95
100018192,2022-01-28 00:00:00,ENTITY01,0
100018193,2022-01-28 01:00:00,ENTITY01,48
100018194,2022-01-28 02:00:00,ENTITY01,65
100018195,2022-01-28 03:00:00,ENTITY01,12
100018196,2022-01-28 04:00:00,ENTITY01,70
100018197,2022-01-28 05:00:00,ENTITY01,19
100018198,2022-01-28 06:00:00,ENTITY01,42
100018199,2022-01-28 07:00:00,ENTITY01,37
100018200,2022-01-28 08:00:00,ENTITY01,39
100018201,2022-01-28 09:00:00,ENTITY01,94
100018202,2022-01-28 10:00:00,ENTITY01,51
100018203,2022-01-28 11:00:00,ENTITY01,3
100018204,2022-01-28 12:00:00,ENTITY01,93
100018205,2022-01-28 13:00:00,ENTITY01,45
100018206,2022-01-28 14:00:00,ENTITY01,73
100018207,2022-01-28 15:00:00,ENTITY01,77
100018208,2022-01-28 16:00:00,ENTITY01,23
100018209,2022-01-28 17:00:00,ENTITY01,54
100018210,2022-01-28 18:00:00,ENTITY01,5
100018211,2022-01-28 19:00:00,ENTITY01,45
100018212,2022-01-28 20:00:00,ENTITY01,88
100018213,2022-01-28 21:00:00,ENTITY01,69
100018214,2022-01-28 22:00:00,ENTITY01,27
100018215,2022-01-28 23:00:00,ENTITY01,11
100018216,2022-01-29 00:00:00,ENTITY01,65
100018217,2022-01-29 01:00:00,ENTITY01,8
100018218,2022-01-29 02:00:00,ENTITY01,51
100018219,2022-01-29 03:00:00,ENTITY01,86
100018220,2022-01-29 04:00:00,ENTITY01,71
100018221,2022-01-29 05:00:00,ENTITY01,13
100018222,2022-01-29 06:00:00,ENTITY01,77
100018223,2022-01-29 07:00:00,ENTITY01,53
100018224,2022-01-29 08:00:00,ENTITY01,6
100018225,2022-01-29 09:00:00,ENTITY01,89
100018226,2022-01-29 10:00:00,ENTITY01,16
100018227,2022-01-29 11:00:00,ENTITY01,47
100018228,2022-01-29 12:00:00,ENTITY01,81
100018229,2022-01-29 13:00:00,ENTITY01,5
100018230,2022-01-29 14:00:00,ENTITY01,29
100018231,2022-01-29 15:00:00,ENTITY01,60
100018232,2022-01-29 16:00:00,ENTITY01,19
100018233,2022-01-29 17:00:00,ENTITY01,28
100018234,2022-01-29 18:00:00,ENTITY01,36
100018235,2022-01-29 19:00:00,ENTITY01,47
100018236,2022-01-29 20:00:00,ENTITY01,67
100018237,2022-01-29 21:00:00,ENTITY01,1
100018238,2022-01-29 22:00:00,ENTITY01,16
100018239,2022-01-29 23:00:00,ENTITY01,78
100018240,2022-01-30 00:00:00,ENTITY01,25
100018241,2022-01-30 01:00:00,ENTITY01,27
100018242,2022-01-30 02:00:00,ENTITY01,8
100018243,2022-01-30 03:00:00,ENTITY01,64
100018244,2022-01-30 04:00:00,ENTITY01,79
100018245,2022-01-30 05:00:00,ENTITY01,47
100018246,2022-01-30 06:00:00,ENTITY01,92
100018247,2022-01-30 07:00:00,ENTITY01,50
100018248,2022-01-30 08:00:00,ENTITY01,77
100018249,2022-01-30 09:00:00,ENTITY01,18
100018250,2022-01-30 10:00:00,ENTITY01,0
100018251,2022-01-30 11:00:00,ENTITY01,24
100018252,2022-01-30 12:00:00,ENTITY01,88
100018253,2022-01-30 13:00:00,ENTITY01,20
100018254,2022-01-30 14:00:00,ENTITY01,2
100018255,2022-01-30 15:00:00,ENTITY01,51
100018256,2022-01-30 16:00:00,ENTITY01,70
100018257,2022-01-30 17:00:00,ENTITY01,39
100018258,2022-01-30 18:00:00,ENTITY01,13
100018259,2022-01-30 19:00:00,ENTITY01,61
100018260,2022-01-30 20:00:00,ENTITY01,23
100018261,2022-01-30 21:00:00,ENTITY01,48
100018262,2022-01-30 22:00:00,ENTITY01,52
100018263,2022-01-30 23:00:00,ENTITY01,44
100018264,2022-01-31 00:00:00,ENTITY01,58
100018265,2022-01-31 01:00:00,ENTITY01,83
100018266,2022-01-31 02:00:00,ENTITY01,54
100018267,2022-01-31 03:00:00,ENTITY01,58
100018268,2022-01-31 04:00:00,ENTITY01,56
100018269,2022-01-31 05:00:00,ENTITY01,57
100018270,2022-01-31 06:00:00,ENTITY01,48
100018271,2022-01-31 07:00:00,ENTITY01,10
100018272,2022-01-31 08:00:00,ENTITY01,41
100018273,2022-01-31 09:00:00,ENTITY01,16
100018274,2022-01-31 10:00:00,ENTITY01,7
100018275,2022-01-31 11:00:00,ENTITY01,40
100018276,2022-01-31 12:00:00,ENTITY01,39
100018277,2022-01-31 13:00:00,ENTITY01,20
100018278,2022-01-31 14:00:00,ENTITY01,72
100018279,2022-01-31 15:00:00,ENTITY01,52
100018280,2022-01-31 16:00:00,ENTITY01,5
100018281,2022-01-31 17:00:00,ENTITY01,32
100018282,2022-01-31 18:00:00,ENTITY01,17
100018283,2022-01-31 19:00:00,ENTITY01,63
100018284,2022-01-31 20:00:00,ENTITY01,14
100018285,2022-01-31 21:00:00,ENTITY01,32
100018286,2022-01-31 22:00:00,ENTITY01,47
100018287,2022-01-31 23:00:00,ENTITY01,16
100018288,2022-02-01 00:00:00,ENTITY01,21
100018289,2022-02-01 01:00:00,ENTITY01,63
100018290,2022-02-01 02:00:00,ENTITY01,10
100018291,2022-02-01 03:00:00,ENTITY01,92
100018292,2022-02-01 04:00:00,ENTITY01,25
100018293,2022-02-01 05:00:00,ENTITY01,64
100018294,2022-02-01 06:00:00,ENTITY01,7
100018295,2022-02-01 07:00:00,ENTITY01,55
100018296,2022-02-01 08:00:00,ENTITY01,19
100018297,2022-02-01 09:00:00,ENTITY01,50
100018298,2022-02-01 10:00:00,ENTITY01,8
100018299,2022-02-01 11:00:00,ENTITY01,83
100018300,2022-02-01 12:00:00,ENTITY01,83
100018301,2022-02-01 13:00:00,ENTITY01,14
100018302,2022-02-01 14:00:00,ENTITY01,50
100018303,2022-02-01 15:00:00,ENTITY01,29
100018304,2022-02-01 16:00:00,ENTITY01,43
100018305,2022-02-01 17:00:00,ENTITY01,74
100018306,2022-02-01 18:00:00,ENTITY01,4
100018307,2022-02-01 19:00:00,ENTITY01,69
100018308,2022-02-01 20:00:00,ENTITY01,42
100018309,2022-02-01 21:00:00,ENTITY01,59
100018310,2022-02-01 22:00:00,ENTITY01,42
100018311,2022-02-01 23:00:00,ENTITY01,57
100018312,2022-02-02 00:00:00,ENTITY01,81
100018313,2022-02-02 01:00:00,ENTITY01,95
100018314,2022-02-02 02:00:00,ENTITY01,46
100018315,2022-02-02 03:00:00,ENTITY01,86
100018316,2022-02-02 04:00:00,ENTITY01,79
100018317,2022-02-02 05:00:00,ENTITY01,38
100018318,2022-02-02 06:00:00,ENTITY01,23
100018319,2022-02-02 07:00:00,ENTITY01,13
100018320,2022-02-02 08:00:00,ENTITY01,56
100018321,2022-02-02 09:00:00,ENTITY01,30
100018322,2022-02-02 10:00:00,ENTITY01,78
100018323,2022-02-02 11:00:00,ENTITY01,88
100018324,2022-02-02 12:00:00,ENTITY01,84
100018325,2022-02-02 13:00:00,ENTITY01,48
100018326,2022-02-02 14:00:00,ENTITY01,26
100018327,2022-02-02 15:00:00,ENTITY01,64
100018328,2022-02-02 16:00:00,ENTITY01,29
100018329,2022-02-02 17:00:00,ENTITY01,6
100018330,2022-02-02 18:00:00,ENTITY01,90
100018331,2022-02-02 19:00:00,ENTITY01,53
100018332,2022-02-02 20:00:00,ENTITY01,64
100018333,2022-02-02 21:00:00,ENTITY01,59
100018334,2022-02-02 22:00:00,ENTITY01,50
100018335,2022-02-02 23:00:00,ENTITY01,21
100018336,2022-02-03 00:00:00,ENTITY01,84
100018337,2022-02-03 01:00:00,ENTITY01,53
100018338,2022-02-03 02:00:00,ENTITY01,22
100018339,2022-02-03 03:00:00,ENTITY01,45
100018340,2022-02-03 04:00:00,ENTITY01,98
100018341,2022-02-03 05:00:00,ENTITY01,1
100018342,2022-02-03 06:00:00,ENTITY01,44
100018343,2022-02-03 07:00:00,ENTITY01,9
100018344,2022-02-03 08:00:00,ENTITY01,44
100018345,2022-02-03 09:00:00,ENTITY01,50
100018346,2022-02-03 10:00:00,ENTITY01,83
100018347,2022-02-03 11:00:00,ENTITY01,97
100018348,2022-02-03 12:00:00,ENTITY01,79
100018349,2022-02-03 13:00:00,ENTITY01,53
100018350,2022-02-03 14:00:00,ENTITY01,71
100018351,2022-02-03 15:00:00,ENTITY01,70
100018352,2022-02-03 16:00:00,ENTITY01,19
100018353,2022-02-03 17:00:00,ENTITY01,40
100018354,2022-02-03 18:00:00,ENTITY01,90
100018355,2022-02-03 19:00:00,ENTITY01,90
100018356,2022-02-03 20:00:00,ENTITY01,83
100018357,2022-02-03 21:00:00,ENTITY01,71
100018358,2022-02-03 22:00:00,ENTITY01,59
100018359,2022-02-03 23:00:00,ENTITY01,34
100018360,2022-02-04 00:00:00,ENTITY01,81
100018361,2022-02-04 01:00:00,ENTITY01,67
100018362,2022-02-04 02:00:00,ENTITY01,99
100018363,2022-02-04 03:00:00,ENTITY01,80
100018364,2022-02-04 04:00:00,ENTITY01,41
100018365,2022-02-04 05:00:00,ENTITY01,9
100018366,2022-02-04 06:00:00,ENTITY01,90
100018367,2022-02-04 07:00:00,ENTITY01,58
100018368,2022-02-04 08:00:00,ENTITY01,9
100018369,2022-02-04 09:00:00,ENTITY01,8
100018370,2022-02-04 10:00:00,ENTITY01,84
100018371,2022-02-04 11:00:00,ENTITY01,21
100018372,2022-02-04 12:00:00,ENTITY01,32
100018373,2022-02-04 13:00:00,ENTITY01,6
100018374,2022-02-04 14:00:00,ENTITY01,70
100018375,2022-02-04 15:00:00,ENTITY01,54
100018376,2022-02-04 16:00:00,ENTITY01,80
100018377,2022-02-04 17:00:00,ENTITY01,28
100018378,2022-02-04 18:00:00,ENTITY01,63
100018379,2022-02-04 19:00:00,ENTITY01,95
100018380,2022-02-04 20:00:00,ENTITY01,59
100018381,2022-02-04 21:00:00,ENTITY01,21
100018382,2022-02-04 22:00:00,ENTITY01,80
100018383,2022-02-04 23:00:00,ENTITY01,1
100018384,2022-02-05 00:00:00,ENTITY01,71
100018385,2022-02-05 01:00:00,ENTITY01,17
100018386,2022-02-05 02:00:00,ENTITY01,37
100018387,2022-02-05 03:00:00,ENTITY01,17
100018388,2022-02-05 04:00:00,ENTITY01,77
100018389,2022-02-05 05:00:00,ENTITY01,63
100018390,2022-02-05 06:00:00,ENTITY01,78
100018391,2022-02-05 07:00:00,ENTITY01,6
100018392,2022-02-05 08:00:00,ENTITY01,49
100018393,2022-02-05 09:00:00,ENTITY01,47
100018394,2022-02-05 10:00:00,ENTITY01,82
100018395,2022-02-05 11:00:00,ENTITY01,53
100018396,2022-02-05 12:00:00,ENTITY01,0
100018397,2022-02-05 13:00:00,ENTITY01,5
100018398,2022-02-05 14:00:00,ENTITY01,74
100018399,2022-02-05 15:00:00,ENTITY01,56
100018400,2022-02-05 16:00:00,ENTITY01,28
100018401,2022-02-05 17:00:00,ENTITY01,29
100018402,2022-02-05 18:00:00,ENTITY01,43
100018403,2022-02-05 19:00:00,ENTITY01,30
100018404,2022-02-05 20:00:00,ENTITY01,15
100018405,2022-02-05 21:00:00,ENTITY01,55
100018406,2022-02-05 22:00:00,ENTITY01,0
100018407,2022-02-05 23:00:00,ENTITY01,87
100018408,2022-02-06 00:00:00,ENTITY01,69
100018409,2022-02-06 01:00:00,ENTITY01,53
100018410,2022-02-06 02:00:00,ENTITY01,7
100018411,2022-02-06 03:00:00,ENTITY01,85
100018412,2022-02-06 04:00:00,ENTITY01,1
100018413,2022-02-06 05:00:00,ENTITY01,30
